dataset_id,region,climatezone,status_250_km,status_500_km,total_adjusted_r_squared_250_km,total_adjusted_r_squared_500_km,human_250_km,human_500_km,climate_250_km,climate_500_km,time_250_km,time_500_km,signed_difference_250_km,signed_difference_500_km,signed_balance_250_km,signed_balance_500_km,zero_balance_250_km,zero_balance_500_km,unique_adjusted_r2_pure_human_250_km,unique_adjusted_r2_pure_human_500_km,unique_adjusted_r2_pure_climate_250_km,unique_adjusted_r2_pure_climate_500_km,unique_adjusted_r2_pure_time_250_km,unique_adjusted_r2_pure_time_500_km,zero_ranking_250_km,zero_ranking_500_km,signed_ranking_250_km,signed_ranking_500_km,total_adjusted_r_squared_delta_500_minus_250,human_delta_500_minus_250,climate_delta_500_minus_250,time_delta_500_minus_250,signed_difference_delta_500_minus_250,signed_balance_delta_500_minus_250,zero_balance_delta_500_minus_250,unique_adjusted_r2_pure_human_delta_500_minus_250,unique_adjusted_r2_pure_climate_delta_500_minus_250,unique_adjusted_r2_pure_time_delta_500_minus_250,profile_250_km_present,profile_500_km_present,estimable_250_km,estimable_500_km,matched_estimable,status_changed,zero_ranking_reversal,signed_ranking_reversal,ranking_reversal,robustness_classification,material_change
cao_44,Asia,Cold_Dry_Winter,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_50,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_51,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_54,Asia,Cold_Dry_Winter,insufficient_unique_ages,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_56,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_57,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,NA,0.284,NA,-0.0353,NA,0.1703,NA,0.1492,NA,-0.2056,NA,-0.723943661971831,NA,-1,NA,-0.07467238398676146,NA,-0.0261799555803972,NA,-0.04340890301351352,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
cao_59,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_65,Asia,Polar,insufficient_unique_ages,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_74,Asia,Cold_Dry_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_78,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_79,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_80,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,NA,0.55,NA,-0.0069,NA,0.3542,NA,0.2023,NA,-0.3611,NA,-0.6565454545454545,NA,-1,NA,-0.02320117648777053,NA,0.22394127312869117,NA,0.04186026082431449,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
cao_84,Asia,Polar,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_86,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_101,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.519,NA,0.0199,NA,0.3566,NA,0.1424,NA,-0.3367,NA,-0.648747591522158,NA,-0.8942895086321382,NA,0.0796318470643973,NA,0.30243094409822757,NA,0.05662161341956018,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
cao_102,Asia,Cold_Without_dry_season_Cold_Summer,insufficient_unique_ages,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_104,Asia,Cold_Without_dry_season_Cold_Summer,insufficient_unique_ages,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_105,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_106,Asia,Polar,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_108,Asia,Cold_Dry_Winter,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_116,Asia,Cold_Without_dry_season_Very_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_117,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_122,Asia,Polar,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_124,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,NA,0.38,NA,0.0806,NA,0.2607,NA,0.039,NA,-0.18009999999999998,NA,-0.47394736842105256,NA,-0.5276882508057427,NA,0.12213289519701498,NA,0.2610056401722578,NA,-0.02465450479763986,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
cao_127,Asia,Cold_Dry_Winter,insufficient_unique_ages,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_134,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,NA,0.408,NA,-0.027,NA,0.1985,NA,0.2369,NA,-0.2255,NA,-0.5526960784313726,NA,-1,NA,-0.07045830987916202,NA,0.03539945393485033,NA,0.08502514250421833,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
cao_137,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_158,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.296,NA,0.007,NA,0.2159,NA,0.0729,NA,-0.2089,NA,-0.7057432432432433,NA,-0.93719156572454,NA,-0.03825522864902597,NA,0.06958730615479125,NA,-0.03742905727256451,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
cao_164,Asia,Cold_Dry_Winter,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_166,Asia,Cold_Dry_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_151,Asia,Cold_Dry_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_152,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_85,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_71,Asia,Polar,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PANGAEA.884462,Asia,Arid,estimated,estimated,0.422,0.498,0.023,0.0403,0.2801,0.3036,0.1188,0.154,-0.2571,-0.2633,-0.6092417061611375,-0.528714859437751,-0.8482349059716264,-0.7656295434719395,-0.03672675932444691,0.03924265201417887,0.19109752262504953,0.2819315720631559,0.03717666596628677,0.15138854468212937,climate,climate,climate,climate,0.07600000000000001,0.017300000000000003,0.023499999999999965,0.035199999999999995,-0.006199999999999983,0.0805268467233865,0.08260536249968697,0.07596941133862578,0.09083404943810636,0.1142118787158426,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PANGAEA.896256,Asia,Arid,estimated,estimated,0.397,0.384,0.024,0.0311,0.1466,0.1208,0.2262,0.2325,-0.1226,-0.0897,-0.30881612090680105,-0.23359375,-0.7186400937866355,-0.5905200789993417,-0.0075032592587374,-0.01996739867993846,0.03117453774924228,-0.00726377429329561,0.09930412141672328,0.1250530910519786,climate,climate,climate,climate,-0.013000000000000012,0.007099999999999999,-0.025800000000000003,0.0063,0.0329,0.07522237090680106,0.12812001478729385,-0.01246413942120106,-0.03843831204253789,0.025748969635255317,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PANGAEA.717128,Asia,Polar,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PANGAEA.808952,Asia,Arid,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PANGAEA.893308,Asia,Temperate_Dry_Winter,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PANGAEA.783359,Asia,Temperate_Dry_Summer,missing_predictor_group,estimated,NA,0.264,NA,-0.0066,NA,0.1346,NA,0.1361,NA,-0.1412,NA,-0.5348484848484848,NA,-1,NA,-0.02221936376969091,NA,0.02932516865501022,NA,0.05482175736444239,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
cao_6,Asia,Arid,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
Lake_Moon,Asia,Cold_Dry_Winter,missing_predictor_group,estimated,NA,0.314,NA,0.0579,NA,0.1007,NA,0.1559,NA,-0.0428,NA,-0.13630573248407643,NA,-0.2698612862547289,NA,-0.00773121527730935,NA,0.03423508681213139,NA,0.0415708969006805,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
47817,Asia,Arid,missing_predictor_group,estimated,NA,0.353,NA,0.0694,NA,0.1751,NA,0.1088,NA,-0.1057,NA,-0.2994334277620397,NA,-0.4323108384458078,NA,0.04102445761658624,NA,0.12515618007793194,NA,0.00771105923472903,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
Sandynallah_SBBS,Asia,Temperate_Dry_Winter,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
876,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.237,NA,0.0207,NA,0.0872,NA,0.129,NA,-0.0665,NA,-0.2805907172995781,NA,-0.6163113994439297,NA,0.02375306906522134,NA,-0.05679609684697528,NA,-0.03357026946734753,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
46462,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.571,NA,0.0654,NA,0.1673,NA,0.3383,NA,-0.1019,NA,-0.17845884413309984,NA,-0.43790287924366134,NA,-0.01600598314501211,NA,-0.00211298619845601,NA,0.19243100436229987,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
46466,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.192,NA,0.0258,NA,0.0544,NA,0.1115,NA,-0.02859999999999999,NA,-0.1489583333333333,NA,-0.3566084788029925,NA,0.09913345697044262,NA,0.08786270820151743,NA,0.08342355061955975,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
46483,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.497,NA,-0.021,NA,0.1428,NA,0.3754,NA,-0.1638,NA,-0.3295774647887324,NA,-1,NA,-0.05272589483362444,NA,0.04375189892861764,NA,0.2780096892300097,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
3896,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,NA,0.484,NA,0.0056,NA,0.2474,NA,0.2311,NA,-0.2418,NA,-0.4995867768595042,NA,-0.9557312252964428,NA,0.02280639276925356,NA,0.04967113342302731,NA,0.0764938388453682,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
46479,Asia,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.381,0.361,-0.0028,-0.0608,0.2192,0.2546,0.1642,0.1675,-0.222,-0.3154,-0.5826771653543307,-0.8736842105263158,-1,-1,-0.04342547695035681,-0.06278733581923446,0.04029857499606604,0.17145313388021288,0.02386079172611766,0.09067273194154402,climate,climate,climate,climate,-0.020000000000000018,-0.058,0.03539999999999999,0.0032999999999999974,-0.09340000000000001,-0.29100704517198517,0,-0.019361858868877646,0.13115455888414684,0.06681194021542636,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
46485,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.609,NA,0.0033,NA,0.3525,NA,0.2537,NA,-0.34919999999999995,NA,-0.5733990147783251,NA,-0.981450252951096,NA,-0.03924744742696695,NA,0.20813297318356716,NA,0.1235909635819976,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
46447,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,NA,0.55,NA,0.0093,NA,0.3849,NA,0.1563,NA,-0.3756,NA,-0.6829090909090909,NA,-0.9528158295281584,NA,-0.02025150684713572,NA,0.28088323389674896,NA,0.05218341883723787,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
3975,Asia,Cold_Without_dry_season_Very_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
1444,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
46488,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
2643,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.179,NA,0.0136,NA,0.0614,NA,0.1044,NA,-0.0478,NA,-0.2670391061452514,NA,-0.6373333333333334,NA,-0.0141131279052965,NA,-0.1113952862540294,NA,-0.01197596160236147,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
1844,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.506,NA,0.0926,NA,0.1746,NA,0.2385,NA,-0.082,NA,-0.16205533596837943,NA,-0.3068862275449102,NA,0.073252443012371,NA,-0.01001669448545161,NA,0.07059142283882036,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
4543,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,NA,0.557,NA,0.0193,NA,0.1976,NA,0.3403,NA,-0.1783,NA,-0.32010771992818665,NA,-0.8220378054402949,NA,0.09419320352883688,NA,0.18743971322119712,NA,0.2896204852277048,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
46473,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
